model,condition,seed,temperature,gold_family,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
mistral-small:24b,direct,44,0.0,point,3,1.0,3.6666666666666665,2.6666666666666665,0.6666666666666666,0.0,1.0,0.3333333333333333,17.803317466673132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7555555555555555,0.0,0.0,0.6666666666666666,0.3511111111111111,0.3333333333333333,0.36,0.5066666666666666,0.36,0.6,0.3240348322374637
mistral-small:24b,staged,44,0.0,arc,2,1.0,1.0,0.5,0.5,0.0,1.0,0.5,37.79930994997267,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.125,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.7,0.4,1.0,0.7,0.4,1.0,0.2931427142744292
mistral-small:24b,staged,44,0.0,bar,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.615554299904034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.2513520102235351
mistral-small:24b,staged,44,0.0,boxplot,4,1.0,1.5,1.5,1.0,1.0,1.0,1.0,56.16292479998083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.25,1.0,0.75,0.625,0.925,0.75,0.625,0.925,0.3795438696823531
mistral-small:24b,staged,44,0.0,point,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.099669133313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6555555555555556,0.0,0.0,0.3333333333333333,0.2644444444444444,0.13333333333333333,0.36,0.2644444444444444,0.13333333333333333,0.36,0.07796324558817909
phi3.5:latest,direct,44,0.0,arc,2,1.0,4.5,2.5,1.0,1.0,1.0,0.5,2.8047237500431947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.24,0.2,0.27999999999999997,0.24,0.2,0.27999999999999997,0.25931638376347144
phi3.5:latest,direct,44,0.0,bar,1,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.3912215000018477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5602509214553038
phi3.5:latest,direct,44,0.0,boxplot,4,1.0,3.25,1.75,0.5,0.0,1.0,0.25,2.9777424249914475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.75,1.0,0.6,0.6,0.6,0.7166666666666666,0.625,0.825,0.5089919718549913
phi3.5:latest,direct,44,0.0,point,3,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,20.727521066670306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.15663184104507108
phi3.5:latest,staged,44,0.0,arc,2,1.0,2.5,0.5,0.5,0.0,1.0,0.0,5.982462050043978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.2,0.2,0.4,0.4,0.4,0.20694285057200906
phi3.5:latest,staged,44,0.0,bar,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.621224900009111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.17491053656067107
phi3.5:latest,staged,44,0.0,boxplot,4,1.0,2.5,0.0,0.0,0.0,0.0,0.0,7.863244750013109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.225,0.75,0.5,0.61,0.535,0.6749999999999999,0.625,0.55,0.7,0.3823990805954129
phi3.5:latest,staged,44,0.0,point,3,1.0,3.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,8.666516499981904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7555555555555555,0.26666666666666666,0.0,0.0,0.27111111111111114,0.13333333333333333,0.44000000000000006,0.4666666666666667,0.4,0.5599999999999999,0.19894697563060548
qwen3:14b,direct,44,0.0,arc,2,1.0,3.0,0.5,0.5,0.0,1.0,0.0,2.585687800019514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,1.0,0.75,0.6,0.9,0.8166666666666667,0.7333333333333333,0.9,0.6526192894907648
qwen3:14b,direct,44,0.0,bar,1,1.0,5.0,5.0,1.0,1.0,1.0,1.0,4.41806290007662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.7411011265922482
qwen3:14b,direct,44,0.0,boxplot,4,1.0,4.0,2.5,0.75,0.25,1.0,0.25,7.805122749996372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.5,0.5,1.0,0.775,0.6499999999999999,0.925,0.825,0.725,0.95,0.7630996938483867
qwen3:14b,direct,44,0.0,point,3,1.0,5.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,5.842171733384021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7746031746031746,0.1111111111111111,0.0,0.6666666666666666,0.37714285714285717,0.36,0.4,0.4228571428571429,0.4,0.44000000000000006,0.3741683290323882
qwen3:14b,staged,44,0.0,arc,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.256768850027584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.7166666666666667,0.6,0.8333333333333334,0.7166666666666667,0.6,0.8333333333333334,0.3107041436387198
qwen3:14b,staged,44,0.0,bar,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.695750599959865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.2513520102235351
qwen3:14b,staged,44,0.0,boxplot,4,1.0,1.5,1.5,1.0,1.0,1.0,1.0,17.02486487501301,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.0625,0.25,0.0,0.75,0.25,0.25,0.25,1.0,1.0,0.875,0.75,1.0,0.925,0.7749999999999999,1.0,0.925,0.7749999999999999,1.0,0.5131254177325397
qwen3:14b,staged,44,0.0,point,3,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,15.180703400013348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7222222222222222,0.1111111111111111,0.3333333333333333,0.8333333333333334,0.4666666666666667,0.3,0.7666666666666667,0.4666666666666667,0.3,0.7666666666666667,0.20854748626011124
